back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,total-events,unique-locations,active-location-ratio,private-to-public-ratio,location-entropy,location-dominance-ratio,back-and-forth-count,num-transitions,back-door-count-max,back-door-count-mean,back-door-count-std,back-door-count-sum,bathroom-count-max,bathroom-count-mean,bathroom-count-std,bathroom-count-sum,bedroom-count-max,bedroom-count-mean,bedroom-count-std,bedroom-count-sum,fridge-door-count-max,fridge-door-count-mean,fridge-door-count-std,fridge-door-count-sum,front-door-count-max,front-door-count-mean,front-door-count-std,front-door-count-sum,hallway-count-max,hallway-count-mean,hallway-count-std,hallway-count-sum,kitchen-count-max,kitchen-count-mean,kitchen-count-std,kitchen-count-sum,lounge-count-max,lounge-count-mean,lounge-count-std,lounge-count-sum
14.0,13.0,8.0,18.0,0.0,0.0,40.0,0.0,93.0,5.0,0.625,0.525,2.0946,0.4301,13.0,47.0,4.0,2.3333,0.8165,14.0,6.0,2.6,1.9494,13.0,2.0,1.3333,0.5164,8.0,14.0,9.0,7.0711,18.0,7.5,3.6537,2.2607,25.9565,11.449,4.9649,3.2233,72.0816,12.0,3.3333,3.576,40.0,13.7381,6.1563,3.9056,85.881
6.0,8.0,6.0,18.0,0.0,0.0,34.0,0.0,72.0,5.0,0.625,0.4118,1.9609,0.4722,12.0,39.0,3.0,2.0,1.0,6.0,3.0,2.0,0.8165,8.0,2.0,1.5,0.5774,6.0,12.0,6.0,5.2915,18.0,8.6222,3.9387,2.6757,27.7556,11.7917,5.1919,3.2157,78.875,13.0,5.6667,4.1312,34.0,12.9773,5.9967,3.7018,84.4091
2.0,4.0,3.0,6.0,0.0,0.0,15.0,0.0,30.0,5.0,0.625,0.4667,1.9446,0.5,5.0,21.0,2.0,2.0,2.0273,2.0,4.0,4.0,2.2547,4.0,1.0,1.0,0.0,3.0,4.0,3.0,1.4142,6.0,7.1778,3.2051,2.1345,22.4667,11.5532,5.0237,3.177,71.6809,7.0,5.0,3.4641,15.0,12.9048,6.1302,3.8473,87.2381
1.0,3.0,39.0,42.0,58.0,83.0,65.0,115.0,406.0,8.0,1.0,0.1597,2.5448,0.2833,66.0,290.0,1.0,1.0,2.6596,1.0,3.0,3.0,2.3012,3.0,11.0,5.5714,3.994,39.0,14.0,5.25,4.1318,42.0,12.0,5.2727,3.3494,58.0,16.0,6.9167,4.2738,83.0,14.0,5.0,4.3205,65.0,20.0,8.2143,5.3375,115.0
0.0,0.0,53.0,20.0,22.0,74.0,55.0,69.0,293.0,6.0,0.75,0.2677,2.4368,0.2526,44.0,189.0,6.6176,3.2992,2.1366,22.3529,8.1429,3.2392,2.3666,36.8571,15.0,5.8889,5.4874,53.0,6.0,3.3333,2.0656,20.0,6.0,3.1429,1.5736,22.0,13.0,6.1667,3.2427,74.0,12.0,5.5,4.0346,55.0,13.0,6.9,3.4464,69.0
0.0,1.0,51.0,18.0,28.0,79.0,34.0,65.0,276.0,7.0,0.875,0.2921,2.4513,0.2862,39.0,174.0,6.0968,3.072,1.9715,17.9677,1.0,1.0,2.1575,1.0,15.0,4.6364,4.0068,51.0,8.0,6.0,2.0,18.0,10.0,4.6667,2.7325,28.0,11.0,6.0769,3.2006,79.0,7.0,3.0909,2.2563,34.0,12.0,5.0,3.4881,65.0
0.0,2.0,38.0,32.0,28.0,67.0,57.0,72.0,296.0,7.0,0.875,0.2041,2.5366,0.2432,39.0,184.0,6.3429,2.9721,2.22,19.7143,2.0,2.0,2.2562,2.0,12.0,4.75,3.8822,38.0,10.0,5.3333,3.0111,32.0,4.0,3.1111,1.0541,28.0,10.0,4.7857,2.9917,67.0,12.0,4.75,3.137,57.0,13.0,5.5385,3.6655,72.0
0.0,3.0,51.0,20.0,32.0,67.0,41.0,56.0,270.0,7.0,0.875,0.3293,2.5517,0.2481,37.0,180.0,7.1765,3.178,2.2315,24.0294,2.0,1.5,0.7071,3.0,12.0,3.9231,3.5464,51.0,8.0,4.0,2.8284,20.0,6.0,3.2,1.6865,32.0,9.0,5.1538,2.035,67.0,11.0,5.125,3.7201,41.0,9.0,4.3077,2.6263,56.0
0.0,0.0,50.0,18.0,22.0,63.0,39.0,51.0,243.0,6.0,0.75,0.3268,2.4625,0.2593,26.0,149.0,5.6857,3.1093,1.629,19.4857,7.7179,3.1753,2.1792,33.9487,14.0,6.25,5.2304,50.0,8.0,4.5,2.5166,18.0,6.0,3.6667,1.5055,22.0,14.0,5.25,3.6463,63.0,9.0,4.875,3.0443,39.0,9.0,5.1,3.0714,51.0
0.0,4.0,39.0,22.0,28.0,65.0,53.0,58.0,269.0,7.0,0.875,0.2443,2.5635,0.2416,43.0,171.0,6.3514,3.1571,1.9254,20.7297,1.0,1.0,0.0,4.0,7.0,3.25,1.7645,39.0,6.0,3.6667,1.5055,22.0,6.0,3.5,1.7728,28.0,10.0,4.6429,2.6489,65.0,13.0,4.8182,3.6829,53.0,9.0,4.8333,2.1672,58.0
0.0,4.0,73.0,38.0,52.0,87.0,73.0,92.0,419.0,7.0,0.875,0.3056,2.5813,0.2196,54.0,291.0,6.2353,3.0182,1.888,22.0,4.0,4.0,2.4347,4.0,10.0,6.0833,2.1515,73.0,8.0,5.4286,2.2254,38.0,10.0,4.7273,2.6867,52.0,16.0,7.25,3.9109,87.0,14.0,6.6364,4.6534,73.0,17.0,7.0769,5.1391,92.0
0.0,2.0,52.0,16.0,36.0,66.0,42.0,62.0,276.0,7.0,0.875,0.3176,2.5176,0.2391,42.0,190.0,6.5143,3.0115,2.0211,19.3714,1.0,1.0,0.0,2.0,11.0,4.3333,3.3394,52.0,6.0,4.0,2.3094,16.0,8.0,4.0,2.2913,36.0,9.0,4.7143,2.5848,66.0,9.0,3.8182,2.822,42.0,12.0,5.6364,3.6131,62.0
0.0,4.0,50.0,18.0,32.0,54.0,37.0,47.0,242.0,7.0,0.875,0.3913,2.589,0.2231,40.0,169.0,7.1389,3.1409,2.2194,22.9167,2.0,1.3333,0.5774,4.0,19.0,5.0,5.6372,50.0,6.0,4.5,1.9149,18.0,10.0,3.5556,2.7889,32.0,10.0,4.5,2.3549,54.0,7.0,3.7,2.3594,37.0,8.0,4.2727,2.3703,47.0
0.0,0.0,35.0,38.0,22.0,50.0,36.0,52.0,233.0,6.0,0.75,0.2536,2.5346,0.2232,36.0,153.0,6.7714,3.5439,2.1034,25.4857,7.95,3.2029,2.2808,31.35,16.0,4.375,4.9262,35.0,16.0,6.3333,6.121,38.0,4.0,2.75,1.0351,22.0,8.0,4.5455,2.1149,50.0,7.0,4.5,1.9272,36.0,14.0,6.5,3.6645,52.0
0.0,3.0,44.0,38.0,32.0,80.0,74.0,81.0,352.0,7.0,0.875,0.2,2.5413,0.2301,60.0,242.0,7.0645,3.3584,2.0939,24.871,1.0,1.0,0.0,3.0,11.0,4.0,2.9326,44.0,8.0,4.75,2.3755,38.0,12.0,4.0,3.3806,32.0,9.0,5.0,2.4766,80.0,17.0,5.2857,4.9525,74.0,13.0,4.7647,3.9454,81.0
0.0,1.0,42.0,26.0,26.0,56.0,52.0,60.0,263.0,7.0,0.875,0.256,2.5372,0.2281,36.0,173.0,6.2286,3.0692,1.9458,19.2286,1.0,1.0,2.4546,1.0,14.0,4.6667,4.717,42.0,6.0,5.2,1.0954,26.0,8.0,3.7143,2.1381,26.0,7.0,4.0,1.9612,56.0,11.0,4.7273,3.7173,52.0,12.0,4.2857,3.2208,60.0
0.0,0.0,44.0,50.0,28.0,72.0,65.0,84.0,343.0,6.0,0.75,0.1991,2.5047,0.2449,45.0,205.0,5.6571,2.8172,1.908,18.2857,7.9024,3.1819,2.2698,34.9024,11.0,4.0,3.5496,44.0,8.0,5.5556,2.4037,50.0,6.0,3.1111,1.453,28.0,8.0,5.1429,1.9945,72.0,12.0,4.0625,2.9545,65.0,10.0,4.9412,2.6568,84.0
0.0,0.0,65.0,16.0,30.0,70.0,26.0,35.0,242.0,6.0,0.75,0.4962,2.4088,0.2893,29.0,144.0,5.9459,3.028,1.8315,19.8378,7.6842,3.0523,2.2363,32.1316,11.0,5.4167,2.6443,65.0,8.0,5.3333,3.0551,16.0,8.0,3.3333,2.2361,30.0,9.0,5.3846,2.1031,70.0,12.0,3.25,3.8079,26.0,6.0,3.1818,1.1677,35.0
0.0,0.0,37.0,22.0,30.0,60.0,33.0,47.0,229.0,6.0,0.75,0.2643,2.5117,0.262,29.0,142.0,6.5676,3.1678,2.4066,19.8378,7.5641,3.1253,2.1522,32.7436,8.0,3.3636,2.4196,37.0,10.0,3.6667,3.2042,22.0,6.0,3.3333,1.7321,30.0,10.0,4.0,2.3604,60.0,9.0,3.6667,3.0,33.0,12.0,3.6154,3.477,47.0
0.0,0.0,36.0,22.0,12.0,41.0,29.0,31.0,171.0,6.0,0.75,0.3564,2.4976,0.2398,20.0,103.0,4.9722,2.6643,1.403,17.6944,7.15,3.0879,2.1546,30.275,12.0,4.5,3.8173,36.0,6.0,3.6667,1.5055,22.0,4.0,3.0,1.1547,12.0,8.0,4.1,1.8529,41.0,8.0,4.1429,2.5448,29.0,6.0,3.1,1.6633,31.0
0.0,0.0,29.0,30.0,36.0,62.0,52.0,71.0,280.0,6.0,0.75,0.1568,2.4992,0.2536,50.0,197.0,7.5,3.6634,2.3303,26.6471,8.0,3.1924,2.2935,32.3,7.0,2.6364,2.1106,29.0,8.0,4.2857,1.7995,30.0,6.0,4.0,1.7321,36.0,12.0,5.1667,3.0699,62.0,14.0,4.7273,3.8234,52.0,12.0,5.4615,3.3069,71.0
0.0,2.0,37.0,30.0,26.0,55.0,39.0,54.0,243.0,7.0,0.875,0.2635,2.579,0.2263,31.0,158.0,5.7576,3.4757,1.5895,20.2121,1.0,1.0,0.0,2.0,14.0,3.7,4.1379,37.0,6.0,4.2857,1.7995,30.0,6.0,4.3333,1.9664,26.0,8.0,3.9286,1.4392,55.0,6.0,3.5455,1.9164,39.0,8.0,4.9091,1.7003,54.0
0.0,0.0,33.0,24.0,34.0,59.0,60.0,62.0,272.0,6.0,0.75,0.1823,2.4988,0.2279,38.0,189.0,7.0294,3.2877,2.2955,22.8235,7.75,3.0781,2.2601,32.25,8.0,4.125,2.7484,33.0,6.0,4.8,1.7889,24.0,14.0,4.8571,4.4508,34.0,15.0,5.3636,4.1779,59.0,12.0,6.6667,3.937,60.0,14.0,5.6364,3.9566,62.0
0.0,1.0,43.0,46.0,36.0,63.0,71.0,71.0,331.0,7.0,0.875,0.2146,2.5599,0.2145,44.0,212.0,7.7576,3.5637,2.3889,24.6667,1.0,1.0,2.3026,1.0,12.0,3.3077,3.6603,43.0,12.0,5.75,3.1053,46.0,8.0,3.6,1.8974,36.0,9.0,4.2,2.2424,63.0,14.0,5.9167,3.2602,71.0,8.0,5.0714,2.2001,71.0
0.0,2.0,76.0,40.0,48.0,99.0,70.0,91.0,426.0,7.0,0.875,0.3,2.5484,0.2324,77.0,292.0,6.5,3.2839,2.1179,22.9375,2.0,2.0,2.5252,2.0,13.0,5.4286,4.0708,76.0,10.0,4.4444,3.283,40.0,9.0,4.8,2.4855,48.0,18.0,6.6,4.2054,99.0,13.0,6.3636,3.88,70.0,20.0,7.5833,5.2477,91.0
0.0,0.0,37.0,46.0,36.0,61.0,31.0,48.0,259.0,6.0,0.75,0.2643,2.5481,0.2355,48.0,177.0,7.5172,4.0153,2.4346,27.8276,7.9231,2.9169,2.2125,31.0,13.0,4.625,4.6272,37.0,14.0,11.5,2.5166,46.0,10.0,5.1429,3.4365,36.0,10.0,5.5455,2.1149,61.0,7.0,3.875,2.5877,31.0,11.0,4.3636,3.1709,48.0
0.0,0.0,39.0,40.0,22.0,59.0,33.0,46.0,239.0,6.0,0.75,0.2826,2.5254,0.2469,42.0,166.0,5.6471,2.8708,1.7583,19.5588,8.425,3.4061,2.5518,30.475,9.0,4.875,3.0443,39.0,18.0,8.0,6.7823,40.0,4.0,3.1429,1.069,22.0,11.0,5.3636,3.3548,59.0,11.0,4.125,3.7961,33.0,11.0,4.1818,3.2808,46.0
0.0,0.0,41.0,36.0,26.0,56.0,67.0,58.0,284.0,6.0,0.75,0.2265,2.5181,0.2359,39.0,182.0,5.8125,3.3201,1.9137,17.4062,8.1463,3.2145,2.4147,34.3171,8.0,3.4167,2.1933,41.0,6.0,4.5,1.069,36.0,6.0,3.25,1.8323,26.0,8.0,4.0,2.7175,56.0,12.0,5.5833,3.3967,67.0,12.0,4.4615,2.7873,58.0
0.0,0.0,42.0,16.0,32.0,56.0,46.0,54.0,246.0,6.0,0.75,0.2692,2.4932,0.2276,30.0,153.0,5.1176,2.9881,1.5408,16.8824,7.8537,3.1235,2.3118,33.1463,19.0,5.25,6.0415,42.0,6.0,3.2,2.1679,16.0,10.0,4.5714,3.2071,32.0,9.0,4.6667,2.64,56.0,12.0,4.6,3.4705,46.0,11.0,4.9091,3.239,54.0
0.0,1.0,35.0,18.0,32.0,61.0,53.0,69.0,269.0,7.0,0.875,0.1967,2.49,0.2565,45.0,184.0,5.6429,3.2946,1.6062,20.4643,1.0,1.0,2.2656,1.0,8.0,4.375,2.6152,35.0,5.0,3.0,1.6733,18.0,10.0,4.5714,3.2071,32.0,9.0,5.0833,2.503,61.0,9.0,5.3,2.5841,53.0,10.0,5.75,3.1079,69.0
0.0,0.0,30.0,50.0,22.0,61.0,75.0,70.0,308.0,6.0,0.75,0.1456,2.4697,0.2435,42.0,197.0,5.8333,3.3388,1.9244,20.0333,9.2,3.2926,2.5271,36.425,7.0,3.3333,2.0,30.0,14.0,5.5556,4.2164,50.0,6.0,4.4,1.6733,22.0,11.0,5.0833,3.0883,61.0,16.0,6.25,4.2239,75.0,10.0,5.3846,2.8734,70.0
0.0,1.0,74.0,32.0,50.0,83.0,56.0,68.0,364.0,7.0,0.875,0.3623,2.5463,0.228,50.0,228.0,6.7812,3.4475,2.2354,21.375,1.0,1.0,2.6564,1.0,17.0,5.6923,4.5714,74.0,8.0,4.5714,1.9024,32.0,13.0,4.5455,3.4457,50.0,12.0,5.5333,2.9244,83.0,9.0,4.0,3.0382,56.0,13.0,4.5333,2.8999,68.0
0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.25,1.0,1.0,0.5,0.0,3.0,4.0,4.0,1.3308,4.0,2.2222,1.8935,0.7253,3.3333,2.0,2.0,1.8887,2.0,2.0,2.0,3.0319,2.0,3.0,2.5556,1.1547,4.6667,2.0,2.0,1.2095,2.0,3.5556,2.8148,2.3161,5.6667,3.0,2.0952,1.4673,4.7143
14.9762,44.5952,74.8095,21.7381,1.3571,41.1667,68.4762,5.5476,272.6667,7.1429,0.8929,1.1482,2.3928,0.3201,32.2143,158.4286,4.619,2.7332,1.3308,15.0714,8.4339,3.2846,2.0817,44.6746,11.9286,4.638,3.3696,74.8095,8.7619,4.9726,3.0319,21.7857,4.9463,2.8872,1.9952,14.1911,8.6575,4.0407,2.5176,41.2619,17.5608,6.7585,5.6144,68.6111,3.8334,2.0811,1.4397,13.9642
0.0,0.0,26.0,30.0,15.0,37.0,47.0,38.0,193.0,6.0,0.75,0.2131,2.5082,0.2435,33.0,124.0,4.6389,2.894,1.6718,10.4167,4.85,2.7091,1.6286,13.575,9.0,6.5,3.1091,26.0,9.0,4.2857,2.3604,30.0,4.0,2.5,0.8367,15.0,11.0,5.2857,3.9461,37.0,14.0,5.875,3.8336,47.0,9.0,4.2222,2.5386,38.0
0.0,0.0,41.0,24.0,14.0,51.0,53.0,50.0,233.0,6.0,0.75,0.2662,2.4648,0.2275,30.0,146.0,5.3056,2.7493,1.5828,19.3333,7.6136,3.1117,2.2037,33.2273,12.0,4.5556,3.4681,41.0,12.0,4.8,4.1473,24.0,4.0,2.3333,0.8165,14.0,7.0,4.25,2.1794,51.0,17.0,5.3,5.3965,53.0,12.0,4.1667,3.9042,50.0
0.0,1.0,32.0,44.0,36.0,55.0,50.0,55.0,273.0,7.0,0.875,0.2062,2.5819,0.2015,43.0,184.0,5.9706,3.1517,1.8647,19.6176,1.0,1.0,2.356,1.0,13.0,3.5556,4.0346,32.0,19.0,7.3333,6.121,44.0,10.0,4.0,3.0,36.0,9.0,3.6667,2.1931,55.0,13.0,5.5556,4.1265,50.0,10.0,5.0,3.3764,55.0
0.0,0.0,60.0,40.0,44.0,68.0,60.0,69.0,341.0,6.0,0.75,0.3046,2.5563,0.2023,46.0,214.0,8.0,3.6918,2.4752,26.1143,8.3333,3.0722,2.4498,32.1778,13.0,5.0,4.5925,60.0,14.0,6.6667,3.7238,40.0,10.0,5.5,2.7775,44.0,11.0,4.25,3.2352,68.0,18.0,5.4545,4.7194,60.0,13.0,5.3077,3.7944,69.0
0.0,3.0,45.0,27.0,38.0,84.0,74.0,81.0,352.0,7.0,0.875,0.2008,2.5229,0.2386,63.0,249.0,6.7143,3.0063,1.9798,23.0,3.0,3.0,2.3985,3.0,7.0,4.0909,2.2115,45.0,8.0,4.5,2.51,27.0,8.0,3.8,2.8983,38.0,17.0,6.4615,4.0128,84.0,15.0,6.7273,4.1735,74.0,20.0,7.3636,5.1239,81.0
0.0,1.0,63.0,14.0,32.0,75.0,43.0,69.0,297.0,7.0,0.875,0.3422,2.4505,0.2525,35.0,198.0,4.9444,2.5234,1.5151,15.9722,1.0,1.0,2.3684,1.0,13.0,4.8462,4.1402,63.0,6.0,4.6667,2.3094,14.0,4.0,2.6667,0.9847,32.0,15.0,5.3571,3.7541,75.0,11.0,6.1429,3.2367,43.0,14.0,5.75,4.8077,69.0
0.0,1.0,45.0,22.0,32.0,64.0,43.0,67.0,274.0,7.0,0.875,0.2644,2.5177,0.2445,43.0,172.0,5.3143,2.7394,1.6679,15.2286,1.0,1.0,2.0893,1.0,12.0,3.75,3.3609,45.0,10.0,7.3333,3.0551,22.0,14.0,3.5556,3.9721,32.0,9.0,4.2667,2.3442,64.0,10.0,4.3,3.1287,43.0,11.0,5.1538,3.2621,67.0
0.0,0.0,42.0,42.0,26.0,70.0,62.0,77.0,319.0,6.0,0.75,0.201,2.4995,0.2414,46.0,209.0,4.65,2.5657,1.3398,16.35,8.0,3.2235,2.3666,33.4884,7.0,3.8182,2.3587,42.0,12.0,5.25,3.8452,42.0,4.0,2.8889,1.0541,26.0,15.0,5.0,3.6585,70.0,11.0,5.1667,3.1286,62.0,15.0,5.1333,4.1034,77.0
0.0,0.0,39.0,16.0,16.0,47.0,44.0,46.0,208.0,6.0,0.75,0.2847,2.4625,0.226,28.0,137.0,5.1667,2.7396,1.5987,16.1905,7.5319,3.0127,2.1788,31.8723,9.0,3.5455,3.0451,39.0,6.0,3.2,1.7889,16.0,4.0,2.2857,0.9512,16.0,12.0,4.2727,2.8667,47.0,11.0,4.8889,3.5862,44.0,9.0,4.1818,2.6389,46.0
0.0,0.0,35.0,54.0,26.0,62.0,60.0,63.0,300.0,6.0,0.75,0.1892,2.52,0.21,46.0,197.0,7.0,3.3025,2.2534,22.619,8.1915,3.0466,2.3107,32.5957,9.0,4.375,2.9246,35.0,25.0,6.75,7.4594,54.0,8.0,3.7143,2.43,26.0,13.0,5.6364,4.2491,62.0,12.0,6.0,3.559,60.0,11.0,4.8462,3.648,63.0
0.0,1.0,19.0,6.0,14.0,25.0,19.0,21.0,105.0,7.0,0.875,0.3077,2.5374,0.2381,15.0,68.0,14.0,4.5978,5.1502,30.119,1.0,1.0,2.3308,1.0,11.0,3.1667,3.92,19.0,4.0,3.0,1.4142,6.0,8.0,4.6667,3.0551,14.0,9.0,4.1667,2.9269,25.0,7.0,3.1667,2.3166,19.0,7.0,3.5,1.8708,21.0
16.48,31.84,51.64,42.06,24.98,75.72,86.84,74.28,403.84,7.4,0.925,0.4423,2.5459,0.2917,53.44,268.0,6.8333,3.1,2.2116,19.619,7.9796,3.0323,2.353,32.4898,10.8723,4.2805,3.276,54.9362,12.3333,5.5057,4.0288,43.8125,8.6222,3.9387,2.6757,27.7556,11.7917,5.1919,3.2157,78.875,15.1702,6.5004,4.4641,92.383,12.9773,5.9967,3.7018,84.4091
17.6327,31.6122,51.7755,47.4694,20.6327,68.7551,83.449,74.7755,396.102,7.2449,0.9056,0.5056,2.4818,0.3026,52.3265,256.7347,6.35,3.292,2.0273,21.6,7.4255,3.1045,2.2547,32.9574,10.9333,4.2131,3.1692,56.3778,13.0222,5.7206,3.8703,51.6889,7.1778,3.2051,2.1345,22.4667,11.5532,5.0237,3.177,71.6809,15.0909,6.6339,4.2431,92.9318,12.9048,6.1302,3.8473,87.2381
28.0,16.0,74.0,43.0,33.0,47.0,86.0,36.0,363.0,8.0,1.0,0.5325,2.8351,0.2369,49.0,228.0,16.0,5.6,5.8992,28.0,9.0,2.6667,3.1411,16.0,13.0,6.1667,4.4687,74.0,23.0,7.1667,7.9603,43.0,13.0,4.125,3.8707,33.0,17.0,4.2727,4.4742,47.0,18.0,7.1667,5.4745,86.0,14.0,9.0,5.5976,36.0
18.0,22.0,82.0,46.0,6.0,36.0,117.0,8.0,335.0,8.0,1.0,0.646,2.4835,0.3493,40.0,178.0,4.0,3.6,0.8944,18.0,5.0,2.0,1.6125,22.0,10.0,4.5556,2.6396,82.0,10.0,5.75,2.4928,46.0,2.0,2.0,0.0,6.0,9.0,3.0,2.4863,36.0,20.0,7.3125,5.3381,117.0,3.0,2.0,0.8165,8.0
26.0,25.0,80.0,31.0,23.0,43.0,95.0,13.0,336.0,8.0,1.0,0.6954,2.716,0.2827,51.0,199.0,8.0,5.2,2.2804,26.0,8.0,2.5,2.1213,25.0,19.0,5.3333,5.4467,80.0,10.0,5.1667,2.7142,31.0,10.0,3.8333,3.2506,23.0,11.0,3.9091,3.239,43.0,15.0,7.3077,4.2305,95.0,6.0,4.3333,1.5275,13.0
18.0,27.0,95.0,33.0,41.0,49.0,136.0,25.0,424.0,8.0,1.0,0.581,2.6694,0.3208,70.0,248.0,10.0,6.0,4.0,18.0,5.0,2.0769,1.4412,27.0,19.0,5.9375,4.8093,95.0,8.0,4.7143,2.6277,33.0,8.0,3.7273,2.0045,41.0,6.0,3.5,1.9115,49.0,21.0,8.0,5.6236,136.0,12.0,4.1667,4.1673,25.0
14.0,28.0,71.0,69.0,25.0,25.0,161.0,9.0,402.0,8.0,1.0,0.5077,2.4644,0.4005,33.0,200.0,4.0,2.3333,0.8165,14.0,6.0,2.5455,1.5725,28.0,11.0,4.4375,3.6873,71.0,14.0,4.6,3.3338,69.0,7.0,4.1667,2.4014,25.0,7.0,2.5,2.4608,25.0,25.0,9.4706,5.7567,161.0,4.0,2.25,1.5,9.0
4.0,26.0,77.0,68.0,22.0,30.0,127.0,23.0,377.0,8.0,1.0,0.5722,2.5541,0.3369,68.0,219.0,4.0,4.0,2.2534,4.0,6.0,2.1667,1.5275,26.0,12.0,5.5,3.7365,77.0,17.0,5.6667,5.2972,68.0,8.0,3.6667,2.3381,22.0,5.0,2.3077,1.6525,30.0,16.0,7.4706,4.2444,127.0,12.0,4.6,4.6152,23.0
16.0,33.0,85.0,47.0,23.0,48.0,134.0,0.0,386.0,7.0,0.875,0.6484,2.4906,0.3472,53.0,209.0,6.0,2.6667,1.9664,16.0,7.0,2.5385,1.7614,33.0,12.0,5.3125,4.012,85.0,8.0,4.7,1.8886,47.0,5.0,2.875,1.2464,23.0,9.0,3.4286,2.1381,48.0,19.0,8.375,5.4022,134.0,13.7381,6.1563,3.9056,85.881
20.0,38.0,92.0,30.0,68.0,83.0,108.0,46.0,485.0,8.0,1.0,0.5485,2.8189,0.2227,79.0,338.0,6.0,4.0,1.4142,20.0,16.0,3.1667,4.2605,38.0,14.0,5.4118,3.8739,92.0,10.0,3.75,2.8661,30.0,14.0,5.2308,3.3205,68.0,14.0,5.5333,3.4407,83.0,13.0,7.2,4.0918,108.0,14.0,7.6667,5.4283,46.0
16.0,20.0,84.0,50.0,16.0,25.0,99.0,12.0,322.0,8.0,1.0,0.7647,2.5887,0.3075,49.0,191.0,4.0,3.2,1.0954,16.0,5.0,1.6667,1.1547,20.0,19.0,5.25,4.4647,84.0,12.0,5.0,3.8873,50.0,6.0,3.2,1.7889,16.0,4.0,2.2727,1.1037,25.0,12.0,6.1875,3.331,99.0,4.0,2.0,1.5492,12.0
9.0,17.0,100.0,29.0,32.0,62.0,43.0,28.0,320.0,8.0,1.0,0.8797,2.6957,0.3125,44.0,196.0,3.0,2.25,0.5,9.0,7.0,3.4,3.2863,17.0,19.0,9.0909,5.7525,100.0,17.0,5.8,6.3403,29.0,8.0,5.3333,3.0111,32.0,17.0,6.2,5.0728,62.0,13.0,7.1667,3.1885,43.0,19.0,7.0,8.0416,28.0
0.0,22.0,112.0,12.0,4.0,35.0,60.0,1.0,246.0,7.0,0.875,1.3958,2.0665,0.4553,22.0,86.0,12.8571,5.9405,4.8249,35.5714,7.0,2.4444,1.8782,22.0,15.0,5.8947,3.6193,112.0,4.0,4.0,0.0,12.0,2.0,2.0,0.0,4.0,8.0,3.5,2.4608,35.0,19.0,12.0,7.8422,60.0,1.0,1.0,3.3237,1.0
0.0,17.0,165.0,30.0,12.0,50.0,53.0,0.0,327.0,6.0,0.75,1.767,2.0506,0.5046,31.0,125.0,8.8889,4.0165,3.1264,24.7778,5.0,2.4286,1.2724,17.0,16.0,7.8571,4.3736,165.0,8.0,3.75,2.7124,30.0,4.0,3.0,1.1547,12.0,7.0,3.3333,2.0587,50.0,10.0,4.8182,2.2724,53.0,11.6667,5.3836,3.1617,69.6667
4.0,23.0,138.0,44.0,18.0,60.0,77.0,12.0,376.0,8.0,1.0,1.0805,2.4688,0.367,32.0,168.0,2.0,1.3333,0.5774,4.0,4.0,2.3,1.2517,23.0,13.0,6.5714,3.7493,138.0,8.0,5.5,1.7728,44.0,10.0,6.0,3.4641,18.0,8.0,4.0,2.2039,60.0,17.0,7.7,6.0009,77.0,7.0,4.0,2.6458,12.0
0.0,26.0,143.0,36.0,0.0,53.0,88.0,0.0,346.0,5.0,0.625,1.1986,2.0641,0.4133,44.0,128.0,8.375,3.309,2.3014,27.875,5.0,2.8889,1.2693,26.0,20.0,7.9444,5.0698,143.0,8.0,4.5,2.3299,36.0,6.4,3.4652,2.0459,18.0,7.0,4.0769,2.178,53.0,23.0,9.7778,5.9114,88.0,9.7778,4.3814,2.7874,64.5556
2.0,36.0,150.0,34.0,8.0,81.0,90.0,21.0,422.0,8.0,1.0,0.9688,2.4191,0.3555,47.0,195.0,1.0,1.0,0.0,2.0,6.0,3.2727,1.6787,36.0,19.0,7.8947,5.076,150.0,18.0,4.8571,5.9841,34.0,6.0,4.0,2.8284,8.0,18.0,5.4,4.6721,81.0,21.0,8.1818,6.4934,90.0,16.0,10.5,7.7782,21.0
2.0,44.0,129.0,98.0,44.0,148.0,129.0,46.0,640.0,8.0,1.0,0.5356,2.6647,0.2312,89.0,373.0,1.0,1.0,0.0,2.0,6.0,3.3846,1.3253,44.0,14.0,7.1667,3.634,129.0,24.0,9.8,5.4528,98.0,16.0,8.8,5.2154,44.0,20.0,9.25,6.3193,148.0,20.0,11.7273,5.6937,129.0,21.0,9.2,9.471,46.0
0.0,58.0,169.0,46.0,10.0,77.0,77.0,1.0,438.0,7.0,0.875,1.4645,2.2841,0.3858,32.0,175.0,11.0,4.7376,3.9941,33.4167,9.0,4.1429,2.627,58.0,19.0,7.6818,5.0274,169.0,10.0,5.75,2.7124,46.0,4.0,2.5,1.0,10.0,9.0,4.2778,2.5623,77.0,20.0,7.0,6.2769,77.0,1.0,1.0,3.7687,1.0
